time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.75393	128.906	298.848	292.65	122.424	193.681	435.205	500.298	341.639	40.9679
0.75393	17.7485	31.2212	32.5928	41.032	40.1759	26.4215	13.488	44.4598	30.4306
0.75393	3649.37	7140.18	6911.45	6986.87	7195.31	7191.42	7076.23	7083.9	3567.29
0.75393	47.326	104.484	118.514	105.709	68.4552	59.3739	62.4303	45.008	16.2486
0.75393	783.68	1602.53	1663.16	1675.99	1625.77	1572.26	1583.73	1645.43	839.857
0.75393	35.3473	68.8477	66.9891	56.2276	57.5337	79.8168	83.7327	64.479	23.4316
0.75393	3.49911	20.1278	31.8469	33.6603	25.001	9.79895	14.7907	28.837	17.0801
0.75393	25.67	51.4707	51.2241	50.733	51.495	51.1604	51.2142	51.5793	25.3186
0.75393	4.34877	9.24107	9.07774	8.70561	9.28682	8.53481	8.7032	9.15871	4.22266
0.75393	2.94815	6.03051	6.02473	4.99032	3.19126	4.51892	6.83331	6.81889	2.96932
0.75393	3.38903	6.65421	6.41081	6.3783	6.74466	7.1421	7.06519	6.58523	3.15136
0.75393	1.21923	2.40848	2.35294	2.34022	2.35714	2.36974	2.38306	2.37772	1.18168
0.75393	2.23023	4.94572	5.76542	6.04503	6.00211	6.14613	5.93426	5.18673	2.36984
0.75393	389125	779515	782539	785514	786712	785465	782502	779535	389151
0.75393	2.12898	3.83762	7.25046	11.8471	13.6876	11.8813	7.25714	3.8013	2.12666
0.75393	10.9433	21.6806	21.5834	21.8142	21.761	21.5804	21.6754	21.7078	10.8193
0.75393	29.8764	57.8869	53.8521	52.5714	51.0602	44.1682	39.6248	38.9709	18.9964
0.75393	1.37782	3.08919	2.1579	2.07246	3.81778	3.67341	2.2647	0.944326	0.200914
0.75393	3.4612	5.42647	7.2547	8.41798	6.72417	7.97327	6.74412	5.26197	3.49126
0.75393	35.1109	77.7872	69.3338	54.8885	62.681	60.1913	69.3205	77.3876	36.5008
0.75393	11.5693	18.6621	24.6577	29.274	24.7565	27.6684	24.2555	18.8204	11.1435
0.75393	3.53042	4.47809	2.81671	3.71279	2.18207	4.31185	2.78364	4.53728	3.71651
0.75393	8.69582	22.3685	19.5196	15.3415	20.4524	16.2614	19.9896	22.5017	8.83237
0.75393	4.93732	12.7446	10.7303	7.59436	10.6603	8.12037	11.267	12.9236	4.92166
0.75393	0.886732	2.12092	3.15077	3.32595	1.50679	2.16158	4.30081	3.469	0.0522914
0.75393	1.60812	2.46319	2.25449	3.51144	2.93244	2.03761	3.34034	2.9253	0.741184
0.75393	7.52799	14.8449	7.64432	13.0107	19.0593	10.4872	6.79942	12.4826	6.08953
0.75393	3.3614	8.44798	7.21118	2.07926	5.65474	2.97543	7.65485	9.74248	2.66946
0.75393	1.59684	2.94701	3.44189	4.07879	2.93852	2.70359	4.29524	3.57524	0.833359
0.75393	3.87742	6.31855	3.80442	5.51966	7.54339	6.27493	3.61207	5.53595	3.59871
0.75393	4.32063	6.40232	1.3884	5.67296	8.49553	6.33517	1.22818	5.67577	4.03516
0.753931	118.632	247.644	381.875	409.907	469.87	444.99	331.233	305.656	90.3493
0.753931	88.6306	177.209	154.758	110.244	87.8418	112	153.919	174.995	88.4645
0.753931	2.56006	21.8611	9.26589	18.889	16.1644	12.3662	20.5305	6.48455	11.1377
0.753931	11.7257	21.9507	18.594	15.2035	13.9896	16.4895	19.6769	22.1	11.6142
0.753931	3.66475	7.82447	9.82913	10.2878	10.4677	9.54117	8.09563	8.05142	3.48403
0.753931	22.1368	36.6575	28.8097	20.2824	9.76677	15.9032	29.9633	39.2664	19.3175
0.753931	4245.49	7024.34	18249.1	19340.6	20609.3	21937	14429.7	10503.6	2541.89
0.753931	19.977	28.8622	26.0457	32.7658	30.2659	33.15	24.9202	26.9483	18.9485
0.753931	47.0904	43.379	59.8427	76.331	12.3334	77.3421	57.8821	44.4519	45.5366
0.753931	6.51249	7.55529	4.35931	12.2346	9.62205	0.902768	9.7851	9.22875	0.539098
0.753931	1.1844	38.9822	39.0222	59.3646	74.2836	54.3318	44.7592	32.6026	2.48022
0.753931	423.369	705.684	767.81	823.971	677.215	824.838	768.08	704.831	422.773
0.753931	9.16132	33.0902	9.83898	61.061	31.5765	57.8074	71.3796	38.2776	40.4587
0.753931	35.1519	67.0839	68.3154	72.7244	73.3624	73.3724	77.9108	79.2628	37.8474
0.753931	0.877907	4.69161	6.37981	7.65332	9.21544	9.34221	6.57588	2.18229	0.956111
0.753931	243.416	498.395	494.454	489.703	499.915	488.79	494.406	498.652	243.349
0.753931	3.43498	9.22685	9.19845	8.27623	10.1645	7.59296	7.93303	9.23624	3.33675
0.753931	638214	1.23855e+06	1.14195e+06	1.03697e+06	990980	1.03801e+06	1.14247e+06	1.23869e+06	638420
0.753931	5.63784	40.6179	63.355	68.6156	55.9745	29.6159	26.8628	48.6823	28.7248
0.753931	55.0514	119.057	130.822	143.73	161.053	153.295	120.855	115.107	62.995
0.753931	38123.3	73374	65396.9	54213.7	42965	35675.2	34539.1	36712.4	18985.8
