time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.181937	704.55	18.9749	24.4322	12.727	8.71257	11.2402	3.25372	13.9873	0.279636
0.18216	704.692	19.8047	24.3397	13.2186	8.36039	11.7669	3.19319	14.4075	0.218256
0.18238	705.058	20.7602	23.8548	13.8606	7.62339	12.4793	3.25526	14.9668	0.0686164
0.182604	704.983	20.9218	24.0495	13.7525	7.56286	12.4659	3.11099	14.8069	0.0751594
0.182833	704.958	21.0716	24.1537	13.6595	7.42215	12.4973	2.99963	14.6674	0.158876
0.183063	704.969	20.9771	24.1771	13.3604	7.22257	12.3437	2.89793	14.3379	0.195619
0.183298	704.601	20.041	24.8449	12.2821	7.68421	11.4235	2.72238	13.2761	0.588746
0.183531	704.383	19.5056	25.2864	11.6437	7.89429	10.96	2.66372	12.6492	0.800518
0.183757	704.793	20.1366	24.6795	12.1745	7.00329	11.6594	2.54197	13.1066	0.382021
0.183978	704.946	19.8739	24.5395	11.8419	6.57309	11.4708	2.53277	12.7073	0.222604
0.184212	704.341	18.3193	25.6834	10.2512	7.41446	10.0397	2.3222	11.1523	0.771425
0.184445	704.472	18.5235	25.5888	10.4025	6.93011	10.3659	2.28024	11.2196	0.571989
0.184669	705.157	19.3841	24.5435	11.203	5.48075	11.3257	2.93149	11.8596	0.170153
0.18488	706.011	20.7117	23.1968	12.4699	3.93275	12.7362	4.43055	12.9444	1.07506
0.18508	706.424	21.6094	22.5578	13.3116	3.25382	13.6849	5.32997	13.6117	1.51385
0.185288	706.084	21.2149	23.122	12.8675	3.42541	13.336	4.89201	13.053	1.19297
0.185498	706.108	21.0382	23.0663	12.6502	3.24703	13.1988	5.11819	12.7288	1.23696
0.185702	706.848	22.5191	21.8324	14.1134	2.79815	14.7198	6.63745	13.9986	1.98971
0.185885	708.706	26.5546	18.9278	18.1293	4.80231	18.7385	10.2723	17.7304	3.82298
0.186042	711.405	32.3671	15.3542	23.9052	9.73451	24.4478	15.5058	23.1798	6.44369
0.186175	714.416	38.4349	12.9234	29.9034	15.5226	30.3199	21.2874	28.8382	9.31889
